층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점
1층,B블록,19,5,1층 B블록19열 5,1048,2403,261,1층 D블록19열 10
1층,B블록,19,6,1층 B블록19열 6,998,2410,261,1층 D블록19열 9
1층,B블록,19,7,1층 B블록19열 7,947,2417,261,1층 D블록19열 8
1층,B블록,19,8,1층 B블록19열 8,897,2424,261,1층 D블록19열 7
1층,B블록,19,9,1층 B블록19열 9,846,2431,261,1층 D블록19열 6
1층,B블록,19,10,1층 B블록19열 10,796,2439,261,1층 D블록19열 5
1층,B블록,19,11,1층 B블록19열 11,745,2443,261,1층 D블록19열 4
1층,B블록,19,12,1층 B블록19열 12,694,2448,261,1층 D블록19열 3
1층,B블록,19,13,1층 B블록19열 13,644,2452,261,1층 D블록19열 2
1층,B블록,19,14,1층 B블록19열 14,593,2457,261,1층 D블록19열 1
1층,C블록,19,1,1층 C블록19열 1,420,2469,261,1층 C블록19열 15
1층,C블록,19,2,1층 C블록19열 2,360,2472,261,1층 C블록19열 14
1층,C블록,19,3,1층 C블록19열 3,300,2476,261,1층 C블록19열 13
1층,C블록,19,4,1층 C블록19열 4,240,2479,261,1층 C블록19열 12
1층,C블록,19,5,1층 C블록19열 5,180,2480,261,1층 C블록19열 11
1층,C블록,19,6,1층 C블록19열 6,120,2481,261,1층 C블록19열 10
1층,C블록,19,7,1층 C블록19열 7,60,2482,261,1층 C블록19열 9
1층,C블록,19,8,1층 C블록19열 8,0,2483,261,1층 C블록19열 8
1층,C블록,19,9,1층 C블록19열 9,-60,2482,261,1층 C블록19열 7
1층,C블록,19,10,1층 C블록19열 10,-120,2481,261,1층 C블록19열 6
1층,C블록,19,11,1층 C블록19열 11,-180,2480,261,1층 C블록19열 5
1층,C블록,19,12,1층 C블록19열 12,-240,2479,261,1층 C블록19열 4
1층,C블록,19,13,1층 C블록19열 13,-300,2476,261,1층 C블록19열 3
1층,C블록,19,14,1층 C블록19열 14,-360,2472,261,1층 C블록19열 2
1층,C블록,19,15,1층 C블록19열 15,-420,2469,261,1층 C블록19열 1
1층,D블록,19,1,1층 D블록19열 1,-593,2457,261,1층 B블록19열 14
1층,D블록,19,2,1층 D블록19열 2,-644,2452,261,1층 B블록19열 13
1층,D블록,19,3,1층 D블록19열 3,-694,2448,261,1층 B블록19열 12
1층,D블록,19,4,1층 D블록19열 4,-745,2443,261,1층 B블록19열 11
1층,D블록,19,5,1층 D블록19열 5,-796,2439,261,1층 B블록19열 10
1층,D블록,19,6,1층 D블록19열 6,-846,2431,261,1층 B블록19열 9
1층,D블록,19,7,1층 D블록19열 7,-897,2424,261,1층 B블록19열 8
1층,D블록,19,8,1층 D블록19열 8,-947,2417,261,1층 B블록19열 7
1층,D블록,19,9,1층 D블록19열 9,-998,2410,261,1층 B블록19열 6
1층,D블록,19,10,1층 D블록19열 10,-1048,2403,261,1층 B블록19열 5
1층,D블록,19,11,1층 D블록19열 11,-1099,2394,261,1층 B블록19열 4
1층,D블록,19,12,1층 D블록19열 12,-1149,2386,261,1층 B블록19열 3
1층,D블록,19,13,1층 D블록19열 13,-1199,2377,261,1층 B블록19열 2
1층,D블록,19,14,1층 D블록19열 14,-1250,2369,261,1층 B블록19열 1
1층,E블록,19,1,1층 E블록19열 1,-1409,2338,261,1층 A블록19열 9
1층,E블록,19,2,1층 E블록19열 2,-1456,2328,261,1층 A블록19열 8
1층,E블록,19,3,1층 E블록19열 3,-1502,2319,261,1층 A블록19열 7
1층,E블록,19,4,1층 E블록19열 4,-1549,2309,261,1층 A블록19열 6
1층,E블록,19,5,1층 E블록19열 5,-1595,2297,261,1층 A블록19열 5
1층,E블록,19,6,1층 E블록19열 6,-1641,2286,261,1층 A블록19열 4
1층,E블록,19,7,1층 E블록19열 7,-1687,2275,261,1층 A블록19열 3
1층,E블록,19,8,1층 E블록19열 8,-1733,2263,261,1층 A블록19열 2
1층,E블록,19,9,1층 E블록19열 9,-1779,2252,261,1층 A블록19열 1
1층,A블록,20,1,1층 A블록20열 1,1751,2357,285,1층 E블록20열 8
1층,A블록,20,2,1층 A블록20열 2,1704,2368,285,1층 E블록20열 7
1층,A블록,20,3,1층 A블록20열 3,1658,2379,285,1층 E블록20열 6
1층,A블록,20,4,1층 A블록20열 4,1612,2390,285,1층 E블록20열 5
1층,A블록,20,5,1층 A블록20열 5,1566,2403,285,1층 E블록20열 4
1층,A블록,20,6,1층 A블록20열 6,1520,2412,285,1층 E블록20열 3
1층,A블록,20,7,1층 A블록20열 7,1473,2421,285,1층 E블록20열 2
1층,A블록,20,8,1층 A블록20열 8,1426,2431,285,1층 E블록20열 1
1층,B블록,20,1,1층 B블록20열 1,1264,2463,285,1층 D블록20열 14
1층,B블록,20,2,1층 B블록20열 2,1214,2471,285,1층 D블록20열 13
1층,B블록,20,3,1층 B블록20열 3,1163,2480,285,1층 D블록20열 12
1층,B블록,20,4,1층 B블록20열 4,1112,2488,285,1층 D블록20열 11
1층,B블록,20,5,1층 B블록20열 5,1061,2497,285,1층 D블록20열 10
1층,B블록,20,6,1층 B블록20열 6,1010,2504,285,1층 D블록20열 9
1층,B블록,20,7,1층 B블록20열 7,959,2511,285,1층 D블록20열 8
1층,B블록,20,8,1층 B블록20열 8,908,2518,285,1층 D블록20열 7
1층,B블록,20,9,1층 B블록20열 9,857,2525,285,1층 D블록20열 6
1층,B블록,20,10,1층 B블록20열 10,806,2533,285,1층 D블록20열 5
1층,B블록,20,11,1층 B블록20열 11,755,2538,285,1층 D블록20열 4
1층,B블록,20,12,1층 B블록20열 12,704,2542,285,1층 D블록20열 3
1층,B블록,20,13,1층 B블록20열 13,652,2547,285,1층 D블록20열 2
1층,B블록,20,14,1층 B블록20열 14,601,2551,285,1층 D블록20열 1
1층,C블록,20,1,1층 C블록20열 1,420,2564,285,1층 C블록20열 15
1층,C블록,20,2,1층 C블록20열 2,360,2568,285,1층 C블록20열 14
1층,C블록,20,3,1층 C블록20열 3,300,2571,285,1층 C블록20열 13
1층,C블록,20,4,1층 C블록20열 4,240,2574,285,1층 C블록20열 12
1층,C블록,20,5,1층 C블록20열 5,180,2575,285,1층 C블록20열 11
1층,C블록,20,6,1층 C블록20열 6,120,2576,285,1층 C블록20열 10
1층,C블록,20,7,1층 C블록20열 7,60,2577,285,1층 C블록20열 9
1층,C블록,20,8,1층 C블록20열 8,0,2578,285,1층 C블록20열 8
1층,C블록,20,9,1층 C블록20열 9,-60,2577,285,1층 C블록20열 7
1층,C블록,20,10,1층 C블록20열 10,-120,2576,285,1층 C블록20열 6
1층,C블록,20,11,1층 C블록20열 11,-180,2575,285,1층 C블록20열 5
1층,C블록,20,12,1층 C블록20열 12,-240,2574,285,1층 C블록20열 4
1층,C블록,20,13,1층 C블록20열 13,-300,2571,285,1층 C블록20열 3
1층,C블록,20,14,1층 C블록20열 14,-360,2568,285,1층 C블록20열 2
1층,C블록,20,15,1층 C블록20열 15,-420,2564,285,1층 C블록20열 1
1층,D블록,20,1,1층 D블록20열 1,-601,2551,285,1층 B블록20열 14
1층,D블록,20,2,1층 D블록20열 2,-652,2547,285,1층 B블록20열 13
1층,D블록,20,3,1층 D블록20열 3,-704,2542,285,1층 B블록20열 12
1층,D블록,20,4,1층 D블록20열 4,-755,2538,285,1층 B블록20열 11
1층,D블록,20,5,1층 D블록20열 5,-806,2533,285,1층 B블록20열 10
1층,D블록,20,6,1층 D블록20열 6,-857,2525,285,1층 B블록20열 9
1층,D블록,20,7,1층 D블록20열 7,-908,2518,285,1층 B블록20열 8
1층,D블록,20,8,1층 D블록20열 8,-959,2511,285,1층 B블록20열 7
1층,D블록,20,9,1층 D블록20열 9,-1010,2504,285,1층 B블록20열 6
1층,D블록,20,10,1층 D블록20열 10,-1061,2497,285,1층 B블록20열 5
1층,D블록,20,11,1층 D블록20열 11,-1112,2488,285,1층 B블록20열 4
1층,D블록,20,12,1층 D블록20열 12,-1163,2480,285,1층 B블록20열 3
1층,D블록,20,13,1층 D블록20열 13,-1214,2471,285,1층 B블록20열 2
1층,D블록,20,14,1층 D블록20열 14,-1264,2463,285,1층 B블록20열 1
1층,E블록,20,1,1층 E블록20열 1,-1426,2431,285,1층 A블록20열 8
1층,E블록,20,2,1층 E블록20열 2,-1473,2421,285,1층 A블록20열 7
1층,E블록,20,3,1층 E블록20열 3,-1520,2412,285,1층 A블록20열 6
1층,E블록,20,4,1층 E블록20열 4,-1566,2403,285,1층 A블록20열 5
1층,E블록,20,5,1층 E블록20열 5,-1612,2390,285,1층 A블록20열 4
1층,E블록,20,6,1층 E블록20열 6,-1658,2379,285,1층 A블록20열 3
1층,E블록,20,7,1층 E블록20열 7,-1704,2368,285,1층 A블록20열 2
1층,E블록,20,8,1층 E블록20열 8,-1751,2357,285,1층 A블록20열 1
1층,A블록,21,1,1층 A블록21열 1,1709,2465,308,1층 E블록21열 7
1층,A블록,21,2,1층 A블록21열 2,1664,2476,308,1층 E블록21열 6
1층,A블록,21,3,1층 A블록21열 3,1619,2487,308,1층 E블록21열 5
1층,A블록,21,4,1층 A블록21열 4,1575,2498,308,1층 E블록21열 4
1층,A블록,21,5,1층 A블록21열 5,1530,2507,308,1층 E블록21열 3
1층,A블록,21,6,1층 A블록21열 6,1485,2516,308,1층 E블록21열 2
1층,A블록,21,7,1층 A블록21열 7,1440,2525,308,1층 E블록21열 1
1층,B블록,21,1,1층 B블록21열 1,1279,2557,308,1층 D블록21열 14
1층,B블록,21,2,1층 B블록21열 2,1228,2565,308,1층 D블록21열 13
1층,B블록,21,3,1층 B블록21열 3,1177,2574,308,1층 D블록21열 12
1층,B블록,21,4,1층 B블록21열 4,1125,2582,308,1층 D블록21열 11
1층,B블록,21,5,1층 B블록21열 5,1074,2591,308,1층 D블록21열 10
1층,B블록,21,6,1층 B블록21열 6,1023,2598,308,1층 D블록21열 9
1층,B블록,21,7,1층 B블록21열 7,971,2605,308,1층 D블록21열 8
1층,B블록,21,8,1층 B블록21열 8,920,2612,308,1층 D블록21열 7
1층,B블록,21,9,1층 B블록21열 9,868,2619,308,1층 D블록21열 6
1층,B블록,21,10,1층 B블록21열 10,817,2628,308,1층 D블록21열 5
1층,B블록,21,11,1층 B블록21열 11,765,2632,308,1층 D블록21열 4
1층,B블록,21,12,1층 B블록21열 12,713,2637,308,1층 D블록21열 3
1층,B블록,21,13,1층 B블록21열 13,661,2641,308,1층 D블록21열 2
1층,B블록,21,14,1층 B블록21열 14,610,2646,308,1층 D블록21열 1
1층,C블록,21,1,1층 C블록21열 1,446,2658,308,1층 C블록21열 16
1층,C블록,21,2,1층 C블록21열 2,387,2661,308,1층 C블록21열 15
1층,C블록,21,3,1층 C블록21열 3,327,2665,308,1층 C블록21열 14
1층,C블록,21,4,1층 C블록21열 4,268,2668,308,1층 C블록21열 13
1층,C블록,21,5,1층 C블록21열 5,208,2669,308,1층 C블록21열 12
1층,C블록,21,6,1층 C블록21열 6,149,2670,308,1층 C블록21열 11
1층,C블록,21,7,1층 C블록21열 7,89,2671,308,1층 C블록21열 10
1층,C블록,21,8,1층 C블록21열 8,30,2672,308,1층 C블록21열 9
1층,C블록,21,9,1층 C블록21열 9,-30,2672,308,1층 C블록21열 8
1층,C블록,21,10,1층 C블록21열 10,-89,2671,308,1층 C블록21열 7
1층,C블록,21,11,1층 C블록21열 11,-149,2670,308,1층 C블록21열 6
1층,C블록,21,12,1층 C블록21열 12,-208,2669,308,1층 C블록21열 5
1층,C블록,21,13,1층 C블록21열 13,-268,2668,308,1층 C블록21열 4
1층,C블록,21,14,1층 C블록21열 14,-327,2665,308,1층 C블록21열 3
1층,C블록,21,15,1층 C블록21열 15,-387,2661,308,1층 C블록21열 2
1층,C블록,21,16,1층 C블록21열 16,-446,2658,308,1층 C블록21열 1
1층,D블록,21,1,1층 D블록21열 1,-610,2646,308,1층 B블록21열 14
1층,D블록,21,2,1층 D블록21열 2,-661,2641,308,1층 B블록21열 13
1층,D블록,21,3,1층 D블록21열 3,-713,2637,308,1층 B블록21열 12
1층,D블록,21,4,1층 D블록21열 4,-765,2632,308,1층 B블록21열 11
1층,D블록,21,5,1층 D블록21열 5,-817,2628,308,1층 B블록21열 10
1층,D블록,21,6,1층 D블록21열 6,-868,2619,308,1층 B블록21열 9
1층,D블록,21,7,1층 D블록21열 7,-920,2612,308,1층 B블록21열 8
1층,D블록,21,8,1층 D블록21열 8,-971,2605,308,1층 B블록21열 7
1층,D블록,21,9,1층 D블록21열 9,-1023,2598,308,1층 B블록21열 6
1층,D블록,21,10,1층 D블록21열 10,-1074,2591,308,1층 B블록21열 5
1층,D블록,21,11,1층 D블록21열 11,-1125,2582,308,1층 B블록21열 4
1층,D블록,21,12,1층 D블록21열 12,-1177,2574,308,1층 B블록21열 3
1층,D블록,21,13,1층 D블록21열 13,-1228,2565,308,1층 B블록21열 2
1층,D블록,21,14,1층 D블록21열 14,-1279,2557,308,1층 B블록21열 1
1층,E블록,21,1,1층 E블록21열 1,-1440,2525,308,1층 A블록21열 7
1층,E블록,21,2,1층 E블록21열 2,-1485,2516,308,1층 A블록21열 6
1층,E블록,21,3,1층 E블록21열 3,-1530,2507,308,1층 A블록21열 5
1층,E블록,21,4,1층 E블록21열 4,-1575,2498,308,1층 A블록21열 4
1층,E블록,21,5,1층 E블록21열 5,-1619,2487,308,1층 A블록21열 3
1층,E블록,21,6,1층 E블록21열 6,-1664,2476,308,1층 A블록21열 2
1층,E블록,21,7,1층 E블록21열 7,-1709,2465,308,1층 A블록21열 1
1층,C블록,22,1,1층 C블록 22열 1,362,2752,332,1층 C블록 22열 8
1층,C블록,22,2,1층 C블록 22열 2,270,2756,332,1층 C블록 22열 7
1층,C블록,22,3,1층 C블록 22열 3,180,2758,332,1층 C블록 22열 6
1층,C블록,22,4,1층 C블록 22열 4,90,2760,332,1층 C블록 22열 5
1층,C블록,22,5,1층 C블록 22열 5,-90,2760,332,1층 C블록 22열 4
1층,C블록,22,6,1층 C블록 22열 6,-180,2758,332,1층 C블록 22열 3
1층,C블록,22,7,1층 C블록 22열 7,-270,2756,332,1층 C블록 22열 2
1층,C블록,22,8,1층 C블록 22열 8,-362,2752,332,1층 C블록 22열 1
1층,A블록,22,1,1층 A블록22열 1,1726,2558,332,1층 E블록22열 7
1층,A블록,22,2,1층 A블록22열 2,1681,2569,332,1층 E블록22열 6
1층,A블록,22,3,1층 A블록22열 3,1637,2580,332,1층 E블록22열 5
1층,A블록,22,4,1층 A블록22열 4,1593,2591,332,1층 E블록22열 4
1층,A블록,22,5,1층 A블록22열 5,1548,2600,332,1층 E블록22열 3
1층,A블록,22,6,1층 A블록22열 6,1503,2609,332,1층 E블록22열 2
1층,A블록,22,7,1층 A블록22열 7,1458,2618,332,1층 E블록22열 1
1층,B블록,22,1,1층 B블록22열 1,1295,2650,332,1층 D블록22열 14
1층,B블록,22,2,1층 B블록22열 2,1244,2659,332,1층 D블록22열 13
1층,B블록,22,3,1층 B블록22열 3,1192,2667,332,1층 D블록22열 12
1층,B블록,22,4,1층 B블록22열 4,1140,2676,332,1층 D블록22열 11
1층,B블록,22,5,1층 B블록22열 5,1088,2685,332,1층 D블록22열 10
1층,B블록,22,6,1층 B블록22열 6,1036,2692,332,1층 D블록22열 9
1층,B블록,22,7,1층 B블록22열 7,984,2699,332,1층 D블록22열 8
1층,B블록,22,8,1층 B블록22열 8,932,2707,332,1층 D블록22열 7
1층,B블록,22,9,1층 B블록22열 9,879,2714,332,1층 D블록22열 6
1층,B블록,22,10,1층 B블록22열 10,828,2722,332,1층 D블록22열 5
1층,B블록,22,11,1층 B블록22열 11,775,2727,332,1층 D블록22열 4
1층,B블록,22,12,1층 B블록22열 12,723,2731,332,1층 D블록22열 3
1층,B블록,22,13,1층 B블록22열 13,670,2736,332,1층 D블록22열 2
1층,B블록,22,14,1층 B블록22열 14,618,2741,332,1층 D블록22열 1
1층,D블록,22,1,1층 D블록22열 1,-618,2741,332,1층 B블록22열 14
1층,D블록,22,2,1층 D블록22열 2,-670,2736,332,1층 B블록22열 13
1층,D블록,22,3,1층 D블록22열 3,-723,2731,332,1층 B블록22열 12
1층,D블록,22,4,1층 D블록22열 4,-775,2727,332,1층 B블록22열 11
1층,D블록,22,5,1층 D블록22열 5,-828,2722,332,1층 B블록22열 10
1층,D블록,22,6,1층 D블록22열 6,-879,2714,332,1층 B블록22열 9
1층,D블록,22,7,1층 D블록22열 7,-932,2707,332,1층 B블록22열 8
1층,D블록,22,8,1층 D블록22열 8,-984,2699,332,1층 B블록22열 7
1층,D블록,22,9,1층 D블록22열 9,-1036,2692,332,1층 B블록22열 6
1층,D블록,22,10,1층 D블록22열 10,-1088,2685,332,1층 B블록22열 5
1층,D블록,22,11,1층 D블록22열 11,-1140,2676,332,1층 B블록22열 4
1층,D블록,22,12,1층 D블록22열 12,-1192,2667,332,1층 B블록22열 3
1층,D블록,22,13,1층 D블록22열 13,-1244,2659,332,1층 B블록22열 2
1층,D블록,22,14,1층 D블록22열 14,-1295,2650,332,1층 B블록22열 1
1층,E블록,22,1,1층 E블록22열 1,-1458,2618,332,1층 A블록22열 7
1층,E블록,22,2,1층 E블록22열 2,-1503,2609,332,1층 A블록22열 6
1층,E블록,22,3,1층 E블록22열 3,-1548,2600,332,1층 A블록22열 5
1층,E블록,22,4,1층 E블록22열 4,-1593,2591,332,1층 A블록22열 4
1층,E블록,22,5,1층 E블록22열 5,-1637,2580,332,1층 A블록22열 3
1층,E블록,22,6,1층 E블록22열 6,-1681,2569,332,1층 A블록22열 2
1층,E블록,22,7,1층 E블록22열 7,-1726,2558,332,1층 A블록22열 1
합창석,F블록,1,1,합창석 F블록1열 1,-1060,-165,300,합창석 H블록1열 16
합창석,F블록,1,2,합창석 F블록1열 2,-1044,-214,300,합창석 H블록1열 15
합창석,F블록,1,3,합창석 F블록1열 3,-1028,-263,300,합창석 H블록1열 14
합창석,F블록,1,4,합창석 F블록1열 4,-1012,-312,300,합창석 H블록1열 13
합창석,F블록,1,5,합창석 F블록1열 5,-996,-361,300,합창석 H블록1열 12
합창석,F블록,1,6,합창석 F블록1열 6,-980,-410,300,합창석 H블록1열 11
합창석,F블록,1,7,합창석 F블록1열 7,-964,-459,300,합창석 H블록1열 10
합창석,F블록,1,8,합창석 F블록1열 8,-948,-508,300,합창석 H블록1열 9
합창석,F블록,1,9,합창석 F블록1열 9,-932,-557,300,합창석 H블록1열 8
합창석,F블록,1,10,합창석 F블록1열 10,-916,-606,300,합창석 H블록1열 7
합창석,F블록,1,11,합창석 F블록1열 11,-900,-655,300,합창석 H블록1열 6
합창석,F블록,1,12,합창석 F블록1열 12,-884,-704,300,합창석 H블록1열 5
합창석,F블록,1,13,합창석 F블록1열 13,-868,-753,300,합창석 H블록1열 4
합창석,F블록,1,14,합창석 F블록1열 14,-852,-802,300,합창석 H블록1열 3
합창석,F블록,1,15,합창석 F블록1열 15,-836,-851,300,합창석 H블록1열 2
합창석,F블록,1,16,합창석 F블록1열 16,-820,-900,300,합창석 H블록1열 1
합창석,G블록,1,1,합창석 G블록1열 1,-688,-995,300,합창석 G블록1열 28
합창석,G블록,1,2,합창석 G블록1열 2,-638,-995,300,합창석 G블록1열 27
합창석,G블록,1,3,합창석 G블록1열 3,-586,-995,300,합창석 G블록1열 26
합창석,G블록,1,4,합창석 G블록1열 4,-536,-995,300,합창석 G블록1열 25
합창석,G블록,1,5,합창석 G블록1열 5,-484,-995,300,합창석 G블록1열 24
합창석,G블록,1,6,합창석 G블록1열 6,-434,-995,300,합창석 G블록1열 23
합창석,G블록,1,7,합창석 G블록1열 7,-382,-995,300,합창석 G블록1열 22
합창석,G블록,1,8,합창석 G블록1열 8,-332,-995,300,합창석 G블록1열 21
합창석,G블록,1,9,합창석 G블록1열 9,-280,-995,300,합창석 G블록1열 20
합창석,G블록,1,10,합창석 G블록1열 10,-230,-995,300,합창석 G블록1열 19
합창석,G블록,1,11,합창석 G블록1열 11,-178,-995,300,합창석 G블록1열 18
합창석,G블록,1,12,합창석 G블록1열 12,-128,-995,300,합창석 G블록1열 17
합창석,G블록,1,13,합창석 G블록1열 13,-76,-995,300,합창석 G블록1열 16
합창석,G블록,1,14,합창석 G블록1열 14,-26,-995,300,합창석 G블록1열 15
합창석,G블록,1,15,합창석 G블록1열 15,26,-995,300,합창석 G블록1열 14
합창석,G블록,1,16,합창석 G블록1열 16,76,-995,300,합창석 G블록1열 13
합창석,G블록,1,17,합창석 G블록1열 17,128,-995,300,합창석 G블록1열 12
합창석,G블록,1,18,합창석 G블록1열 18,178,-995,300,합창석 G블록1열 11
합창석,G블록,1,19,합창석 G블록1열 19,230,-995,300,합창석 G블록1열 10
합창석,G블록,1,20,합창석 G블록1열 20,280,-995,300,합창석 G블록1열 9
합창석,G블록,1,21,합창석 G블록1열 21,332,-995,300,합창석 G블록1열 8
합창석,G블록,1,22,합창석 G블록1열 22,382,-995,300,합창석 G블록1열 7
합창석,G블록,1,23,합창석 G블록1열 23,434,-995,300,합창석 G블록1열 6
합창석,G블록,1,24,합창석 G블록1열 24,484,-995,300,합창석 G블록1열 5
합창석,G블록,1,25,합창석 G블록1열 25,536,-995,300,합창석 G블록1열 4
합창석,G블록,1,26,합창석 G블록1열 26,586,-995,300,합창석 G블록1열 3
합창석,G블록,1,27,합창석 G블록1열 27,638,-995,300,합창석 G블록1열 2
합창석,G블록,1,28,합창석 G블록1열 28,688,-995,300,합창석 G블록1열 1
합창석,H블록,1,1,합창석 H블록1열 1,820,-900,300,합창석 F블록1열 16
합창석,H블록,1,2,합창석 H블록1열 2,836,-851,300,합창석 F블록1열 15
합창석,H블록,1,3,합창석 H블록1열 3,852,-802,300,합창석 F블록1열 14
합창석,H블록,1,4,합창석 H블록1열 4,868,-753,300,합창석 F블록1열 13
합창석,H블록,1,5,합창석 H블록1열 5,884,-704,300,합창석 F블록1열 12
합창석,H블록,1,6,합창석 H블록1열 6,900,-655,300,합창석 F블록1열 11
합창석,H블록,1,7,합창석 H블록1열 7,916,-606,300,합창석 F블록1열 10
합창석,H블록,1,8,합창석 H블록1열 8,932,-557,300,합창석 F블록1열 9
합창석,H블록,1,9,합창석 H블록1열 9,948,-508,300,합창석 F블록1열 8
합창석,H블록,1,10,합창석 H블록1열 10,964,-459,300,합창석 F블록1열 7
합창석,H블록,1,11,합창석 H블록1열 11,980,-410,300,합창석 F블록1열 6
합창석,H블록,1,12,합창석 H블록1열 12,996,-361,300,합창석 F블록1열 5
합창석,H블록,1,13,합창석 H블록1열 13,1012,-312,300,합창석 F블록1열 4
합창석,H블록,1,14,합창석 H블록1열 14,1028,-263,300,합창석 F블록1열 3
합창석,H블록,1,15,합창석 H블록1열 15,1044,-214,300,합창석 F블록1열 2
합창석,H블록,1,16,합창석 H블록1열 16,1060,-165,300,합창석 F블록1열 1
합창석,F블록,2,1,합창석 F블록2열 1,-1198,-65,350,합창석 H블록2열 20
합창석,F블록,2,2,합창석 F블록2열 2,-1182,-114,350,합창석 H블록2열 19
합창석,F블록,2,3,합창석 F블록2열 3,-1166,-163,350,합창석 H블록2열 18
합창석,F블록,2,4,합창석 F블록2열 4,-1150,-212,350,합창석 H블록2열 17
합창석,F블록,2,5,합창석 F블록2열 5,-1134,-261,350,합창석 H블록2열 16
합창석,F블록,2,6,합창석 F블록2열 6,-1118,-310,350,합창석 H블록2열 15
합창석,F블록,2,7,합창석 F블록2열 7,-1102,-359,350,합창석 H블록2열 14
합창석,F블록,2,8,합창석 F블록2열 8,-1086,-408,350,합창석 H블록2열 13
합창석,F블록,2,9,합창석 F블록2열 9,-1070,-457,350,합창석 H블록2열 12
합창석,F블록,2,10,합창석 F블록2열 10,-1054,-506,350,합창석 H블록2열 11
합창석,F블록,2,11,합창석 F블록2열 11,-1038,-555,350,합창석 H블록2열 10
합창석,F블록,2,12,합창석 F블록2열 12,-1022,-604,350,합창석 H블록2열 9
합창석,F블록,2,13,합창석 F블록2열 13,-1006,-653,350,합창석 H블록2열 8
합창석,F블록,2,14,합창석 F블록2열 14,-990,-702,350,합창석 H블록2열 7
합창석,F블록,2,15,합창석 F블록2열 15,-974,-751,350,합창석 H블록2열 6
합창석,F블록,2,16,합창석 F블록2열 16,-958,-800,350,합창석 H블록2열 5
합창석,F블록,2,17,합창석 F블록2열 17,-942,-849,350,합창석 H블록2열 4
합창석,F블록,2,18,합창석 F블록2열 18,-926,-898,350,합창석 H블록2열 3
합창석,F블록,2,19,합창석 F블록2열 19,-910,-947,350,합창석 H블록2열 2
합창석,F블록,2,20,합창석 F블록2열 20,-894,-996,350,합창석 H블록2열 1
합창석,G블록,2,1,합창석 G블록2열 1,-50,-1095,350,합창석 G블록2열 17
합창석,G블록,2,2,합창석 G블록2열 2,-100,-1095,350,합창석 G블록2열 18
합창석,G블록,2,3,합창석 G블록2열 3,-150,-1095,350,합창석 G블록2열 19
합창석,G블록,2,4,합창석 G블록2열 4,-200,-1095,350,합창석 G블록2열 20
합창석,G블록,2,5,합창석 G블록2열 5,-250,-1095,350,합창석 G블록2열 21
합창석,G블록,2,6,합창석 G블록2열 6,-300,-1095,350,합창석 G블록2열 22
합창석,G블록,2,7,합창석 G블록2열 7,-350,-1095,350,합창석 G블록2열 23
합창석,G블록,2,8,합창석 G블록2열 8,-400,-1095,350,합창석 G블록2열 24
합창석,G블록,2,9,합창석 G블록2열 9,-450,-1095,350,합창석 G블록2열 25
합창석,G블록,2,10,합창석 G블록2열 10,-500,-1095,350,합창석 G블록2열 26
합창석,G블록,2,11,합창석 G블록2열 11,-550,-1095,350,합창석 G블록2열 27
합창석,G블록,2,12,합창석 G블록2열 12,-600,-1095,350,합창석 G블록2열 28
합창석,G블록,2,13,합창석 G블록2열 13,-650,-1095,350,합창석 G블록2열 29
합창석,G블록,2,14,합창석 G블록2열 14,-700,-1095,350,합창석 G블록2열 30
합창석,G블록,2,15,합창석 G블록2열 15,-750,-1095,350,합창석 G블록2열 31
합창석,G블록,2,16,합창석 G블록2열 16,0,-1095,350,합창석 G블록2열 16
합창석,G블록,2,17,합창석 G블록2열 17,50,-1095,350,합창석 G블록2열 1
합창석,G블록,2,18,합창석 G블록2열 18,100,-1095,350,합창석 G블록2열 2
합창석,G블록,2,19,합창석 G블록2열 19,150,-1095,350,합창석 G블록2열 3
합창석,G블록,2,20,합창석 G블록2열 20,200,-1095,350,합창석 G블록2열 4
합창석,G블록,2,21,합창석 G블록2열 21,250,-1095,350,합창석 G블록2열 5
합창석,G블록,2,22,합창석 G블록2열 22,300,-1095,350,합창석 G블록2열 6
합창석,G블록,2,23,합창석 G블록2열 23,350,-1095,350,합창석 G블록2열 7
합창석,G블록,2,24,합창석 G블록2열 24,400,-1095,350,합창석 G블록2열 8
합창석,G블록,2,25,합창석 G블록2열 25,450,-1095,350,합창석 G블록2열 9
합창석,G블록,2,26,합창석 G블록2열 26,500,-1095,350,합창석 G블록2열 10
합창석,G블록,2,27,합창석 G블록2열 27,550,-1095,350,합창석 G블록2열 11
합창석,G블록,2,28,합창석 G블록2열 28,600,-1095,350,합창석 G블록2열 12
합창석,G블록,2,29,합창석 G블록2열 29,650,-1095,350,합창석 G블록2열 13
합창석,G블록,2,30,합창석 G블록2열 30,700,-1095,350,합창석 G블록2열 14
합창석,G블록,2,31,합창석 G블록2열 31,750,-1095,350,합창석 G블록2열 15
합창석,H블록,2,1,합창석 H블록2열 1,894,-996,350,합창석 F블록2열 20
합창석,H블록,2,2,합창석 H블록2열 2,910,-947,350,합창석 F블록2열 19
합창석,H블록,2,3,합창석 H블록2열 3,926,-898,350,합창석 F블록2열 18
합창석,H블록,2,4,합창석 H블록2열 4,942,-849,350,합창석 F블록2열 17
합창석,H블록,2,5,합창석 H블록2열 5,958,-800,350,합창석 F블록2열 16
