층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각
2층,A블록,2,7,2층 A블록2열 7,1452,1870,675,2층 E블록2열 12,2461.87509837522,28.5874752603711,14.942850325560464
2층,A블록,2,8,2층 A블록2열 8,1416,1909,675,2층 E블록2열 11,2470.8221303849455,28.947036364719597,14.521692159675188
2층,A블록,2,9,2층 A블록2열 9,1379,1948,675,2층 E블록2열 10,2480.316512060507,29.287084918220998,14.09446128335103
2층,A블록,2,10,2층 A블록2열 10,1342,1987,675,2층 E블록2열 9,2490.935165756026,29.592598161793134,13.66431414216784
2층,A블록,2,11,2층 A블록2열 11,1306,2025,675,2층 E블록2열 8,2502.376070857456,29.856456950904835,13.243725342022882
2층,A블록,2,12,2층 A블록2열 12,1269,2064,675,2층 E블록2열 7,2515.1703719629013,30.09426521434945,12.811451592305405
2층,A블록,2,13,2층 A블록2열 13,1232,2103,675,2층 E블록2열 6,2529.042901969043,30.298381249616995,12.37987324693366
2층,A블록,2,14,2층 A블록2열 14,1196,2141,675,2층 E블록2열 5,2543.6041358670573,30.464844075468697,11.961305133492676
2층,A블록,2,15,2층 A블록2열 15,1159,2180,675,2층 E블록2열 4,2559.551913909933,30.60447449755385,11.534432283097866
2층,A블록,2,16,2층 A블록2열 16,1122,2219,675,2층 E블록2열 3,2576.522850665214,30.712723764570335,11.111526462556347
2층,A블록,2,17,2층 A블록2열 17,1086,2257,675,2층 E블록2열 2,2594.045103694228,30.7884460299175,10.70443318813448
2층,A블록,2,18,2층 A블록2열 18,1049,2296,675,2층 E블록2열 1,2612.975698317916,30.83785942980831,10.292235527328721
2층,B블록,2,1,2층 B블록2열 1,889,2377,675,2층 D블록2열 10,2626.03789005414,31.585504477299285,9.104273824516591
2층,B블록,2,2,2층 B블록2열 2,835,2382,675,2층 D블록2열 9,2612.809598880102,31.99068382794574,8.837755184850314
2층,B블록,2,3,2층 B블록2열 3,782,2387,675,2층 D블록2열 8,2600.945597278036,32.365970357380164,8.572954529918416
2층,B블록,2,4,2층 B블록2열 4,728,2393,675,2층 D블록2열 7,2590.7639799873705,32.71495941036158,8.296971957286377
2층,B블록,2,5,2층 B블록2열 5,674,2398,675,2층 D블록2열 6,2580.7566719859506,33.04956877517482,8.02758401802752
2층,B블록,2,6,2층 B블록2열 6,620,2402,675,2층 D블록2열 5,2570.9198742862445,33.36952685941252,7.766514631728612
2층,B블록,2,7,2층 B블록2열 7,566,2406,675,2층 D블록2열 4,2562.1898836737296,33.66248725166664,7.510443797531846
2층,B블록,3,8,2층 B블록3열 8,568,2506,717,2층 D블록3열 4,2667.7235613908724,32.33775547835197,7.22200189241966
2층,B블록,3,9,2층 B블록3열 9,515,2509,717,2층 D블록3열 3,2659.77348659618,32.57867233681237,7.007581149125361
2층,B블록,2,10,2층 B블록2열 10,405,2415,675,2층 D블록2열 1,2540.054133281415,34.40178400280014,6.817336908843201
2층,C블록,2,1,2층 C블록2열 1,251,2420,675,2층 C블록2열 11,2524.8813833524932,34.9022546116174,6.3049393730679615
2층,C블록,2,2,2층 C블록2열 2,200,2422,675,2층 C블록2열 10,2522.2428511148564,35.00594230685047,6.175030472803651
2층,C블록,2,3,2층 C블록2열 3,150,2422,675,2층 C블록2열 9,2518.7713274531293,35.105865268295936,6.080379009711537
2층,C블록,2,4,2층 C블록2열 4,99,2423,675,2층 C블록2열 8,2517.2117511246447,35.1649224822543,6.005741293520711
2층,C블록,2,5,2층 C블록2열 5,49,2424,675,2층 C블록2열 7,2516.704591325728,35.19363067387917,5.959842562289907
2층,C블록,2,6,2층 C블록2열 6,0,2425,675,2층 C블록2열 6,2517.190894628375,35.193620763776586,5.941928351550939
2층,C블록,2,7,2층 C블록2열 7,-49,2424,675,2층 C블록2열 5,2516.704591325728,35.19363067387917,5.959842562289907
2층,C블록,2,8,2층 C블록2열 8,-99,2423,675,2층 C블록2열 4,2517.2117511246447,35.1649224822543,6.005741293520711
2층,C블록,2,9,2층 C블록2열 9,-150,2422,675,2층 C블록2열 3,2518.7713274531293,35.105865268295936,6.080379009711537
2층,C블록,2,10,2층 C블록2열 10,-200,2422,675,2층 C블록2열 2,2522.2428511148564,35.00594230685047,6.175030472803651
2층,C블록,2,11,2층 C블록2열 11,-251,2420,675,2층 C블록2열 1,2524.8813833524932,34.9022546116174,6.3049393730679615
2층,D블록,2,1,2층 D블록2열 1,-405,2415,675,2층 B블록2열 10,2540.054133281415,34.40178400280014,6.817336908843201
2층,D블록,2,2,2층 D블록2열 2,-459,2412,675,2층 B블록2열 9,2546.3797831431193,34.18282443269402,7.037747905627177
2층,D블록,2,3,2층 D블록2열 3,-512,2409,675,2층 B블록2열 8,2553.6346645516855,33.93957080950552,7.267075580010547
2층,D블록,2,4,2층 D블록2열 4,-566,2406,675,2층 B블록2열 7,2562.1898836737296,33.66248725166664,7.510443797531846
2층,D블록,2,5,2층 D블록2열 5,-620,2402,675,2층 B블록2열 6,2570.9198742862445,33.36952685941252,7.766514631728612
2층,D블록,2,6,2층 D블록2열 6,-674,2398,675,2층 B블록2열 5,2580.7566719859506,33.04956877517482,8.02758401802752
2층,D블록,2,7,2층 D블록2열 7,-728,2393,675,2층 B블록2열 4,2590.7639799873705,32.71495941036158,8.296971957286377
2층,B블록,4,8,2층 B블록4열 8,584,2605,760,2층 D블록4열 4,2775.7307146047146,31.04587619656862,7.016956110785349
2층,B블록,4,9,2층 B블록4열 9,527,2608,760,2층 D블록4열 3,2767.1272106645188,31.28431255628798,6.808940353040797
2층,D블록,2,10,2층 D블록2열 10,-889,2377,675,2층 B블록2열 1,2626.03789005414,31.585504477299285,9.104273824516591
2층,E블록,2,1,2층 E블록2열 1,-1049,2296,675,2층 A블록2열 18,2612.975698317916,30.83785942980831,10.292235527328721
2층,E블록,2,2,2층 E블록2열 2,-1086,2257,675,2층 A블록2열 17,2594.045103694228,30.7884460299175,10.70443318813448
2층,E블록,2,3,2층 E블록2열 3,-1122,2219,675,2층 A블록2열 16,2576.522850665214,30.712723764570335,11.111526462556347
2층,E블록,2,4,2층 E블록2열 4,-1159,2180,675,2층 A블록2열 15,2559.551913909933,30.60447449755385,11.534432283097866
2층,E블록,2,5,2층 E블록2열 5,-1196,2141,675,2층 A블록2열 14,2543.6041358670573,30.464844075468697,11.961305133492676
2층,E블록,2,6,2층 E블록2열 6,-1232,2103,675,2층 A블록2열 13,2529.042901969043,30.298381249616995,12.37987324693366
2층,E블록,2,7,2층 E블록2열 7,-1269,2064,675,2층 A블록2열 12,2515.1703719629013,30.09426521434945,12.811451592305405
2층,E블록,2,8,2층 E블록2열 8,-1306,2025,675,2층 A블록2열 11,2502.376070857456,29.856456950904835,13.243725342022882
2층,E블록,2,9,2층 E블록2열 9,-1342,1987,675,2층 A블록2열 10,2490.935165756026,29.592598161793134,13.66431414216784
2층,E블록,2,10,2층 E블록2열 10,-1379,1948,675,2층 A블록2열 9,2480.316512060507,29.287084918220998,14.09446128335103
2층,E블록,2,11,2층 E블록2열 11,-1416,1909,675,2층 A블록2열 8,2470.8221303849455,28.947036364719597,14.521692159675188
2층,E블록,2,12,2층 E블록2열 12,-1452,1870,675,2층 A블록2열 7,2461.87509837522,28.5874752603711,14.942850325560464
2층,E블록,2,13,2층 E블록2열 13,-1489,1832,675,2층 A블록2열 6,2455.396098392274,28.17573544300126,15.351668264280299
2층,E블록,2,14,2층 E블록2열 14,-1525,1793,675,2층 A블록2열 5,2448.6933250205097,27.750052453453847,15.761520741930946
2층,E블록,2,15,2층 E블록2열 15,-1562,1754,675,2층 A블록2열 4,2443.764514023395,27.27649425930911,16.16510217262628
2층,E블록,2,16,2층 E블록2열 16,-1599,1716,675,2층 A블록2열 3,2440.713420293337,26.769667822894128,16.550209625828202
2층,E블록,2,17,2층 E블록2열 17,-1635,1677,675,2층 A블록2열 2,2437.453384169634,26.250798768528078,16.93407731613742
2층,E블록,2,18,2층 E블록2열 18,-1672,1638,675,2층 A블록2열 1,2436.0322247458057,25.687388980137687,17.30721684004084
2층,A블록,3,1,2층 A블록3열 1,1747,1705,717,2층 E블록3열 18,2544.233283329184,24.512226761346472,16.692406279010754
2층,A블록,3,2,2층 A블록3열 2,1709,1745,717,2층 E블록3열 17,2545.5441461502883,25.041731100102517,16.34196444690175
2층,A블록,3,3,2층 A블록3열 3,1671,1785,717,2층 E블록3열 16,2548.0492538410635,25.54528595600821,15.98079684196022
2층,A블록,3,4,2층 A블록3열 4,1633,1825,717,2층 E블록3열 15,2551.7450891497765,26.021417350165876,15.60993589866445
2층,A블록,3,5,2층 A블록3열 5,1594,1866,717,2층 E블록3열 14,2556.732485028498,26.480381364389586,15.220812786301511
2층,A블록,3,6,2층 A블록3열 6,1556,1906,717,2층 E블록3열 13,2562.822857709834,26.897345939652357,14.833638332556093
2층,A블록,3,7,2층 A블록3열 7,1518,1946,717,2층 E블록3열 12,2570.083461679795,27.283754475067823,14.440119170286906
2층,A블록,3,8,2층 A블록3열 8,1480,1987,717,2층 E블록3열 11,2579.2747042531164,27.63482655877556,14.033237544053398
2층,A블록,3,9,2층 A블록3열 9,1442,2027,717,2층 E블록3열 10,2588.8572768694685,27.958068345949663,13.630632930694052
2층,A블록,3,10,2층 A블록3열 10,1404,2067,717,2층 E블록3열 9,2599.57573461517,28.249631250533785,13.225156201805058
2층,A블록,3,11,2층 A블록3열 11,1365,2107,717,2층 E블록3열 8,2610.8931422024916,28.52184023772006,12.81529753066467
2층,A블록,3,12,2층 A블록3열 12,1327,2148,717,2층 E블록3열 7,2624.6755990026654,28.74389472018698,12.399785883096834
2층,A블록,3,13,2층 A블록3열 13,1289,2188,717,2층 E블록3열 6,2638.7409876681722,28.940471925344763,11.992455309100782
2층,A블록,3,14,2층 A블록3열 14,1251,2228,717,2층 E블록3열 5,2653.879047733713,29.10650452873996,11.586685215906458
2층,A블록,3,15,2층 A블록3열 15,1213,2269,717,2층 E블록3열 4,2670.921002201301,29.235587040724567,11.17662845842423
2층,A블록,3,16,2층 A블록3열 16,1175,2309,717,2층 E블록3열 3,2688.158291470203,29.342352456138798,10.777201248330341
2층,A블록,3,17,2층 A블록3열 17,1136,2349,717,2층 E블록3열 2,2705.9907612554775,29.430683520061297,10.378669014358731
2층,A블록,3,18,2층 A블록3열 18,1098,2390,717,2층 E블록3열 1,2726.131508199852,29.47376267560776,9.982781702215286
2층,B블록,3,1,2층 B블록3열 1,938,2473,717,2층 D블록3열 11,2740.376251539193,30.159231314678433,8.881212189115889
2층,B블록,3,2,2층 B블록3열 2,885,2478,717,2층 D블록3열 10,2727.232663342092,30.529086294256913,8.642627955852609
2층,B블록,3,3,2층 B블록3열 3,832,2483,717,2층 D블록3열 9,2715.069428209894,30.88060019128794,8.401477128084768
2층,B블록,3,4,2층 B블록3열 4,780,2488,717,2층 D블록3열 8,2704.1880481948738,31.205492311104607,8.163136206102633
2층,B블록,3,5,2층 B블록3열 5,727,2493,717,2층 D블록3열 7,2694.005753520211,31.516947752412232,7.9209082419410795
2층,B블록,3,6,2층 B블록3열 6,674,2498,717,2층 D블록3열 6,2684.8405911711034,31.80645744592977,7.680468843584857
2층,B블록,3,7,2층 B블록3열 7,621,2502,717,2층 D블록3열 5,2675.7679271566135,32.08383707958674,7.448586590730634
2층,B블록,5,1,2층 B블록5열 1,1031,2665,802,2층 D블록5열 12,2967.8931921482617,27.684299708914484,8.44278690670072
2층,B블록,5,2,2층 B블록5열 2,975,2671,802,2층 D블록5열 11,2954.3307194693016,28.017792241828488,8.227864213788564
2층,B블록,3,10,2층 B블록3열 10,462,2512,717,2층 D블록3열 2,2652.862039383126,32.794761476677834,6.80261562986652
2층,B블록,3,11,2층 B블록3열 11,409,2515,717,2층 D블록3열 1,2646.9973554954677,32.98518186128505,6.609507001410607
2층,C블록,3,1,2층 C블록3열 1,255,2520,717,2층 C블록3열 11,2632.397006532259,33.43239368875162,6.154716341454462
2층,C블록,3,2,2층 C블록3열 2,204,2522,717,2층 C블록3열 10,2629.8648254235427,33.52532227933538,6.039367642821373
2층,C블록,3,3,2층 C블록3열 3,153,2522,717,2층 C블록3열 9,2626.4009594880977,33.617328398371114,5.953989635907456
2층,C블록,3,4,2층 C블록3열 4,102,2523,717,2층 C블록3열 8,2624.88514034424,33.67068513364826,5.887592840560436
2층,C블록,3,5,2층 C블록3열 5,51,2524,717,2층 C블록3열 7,2624.3601124845654,33.69767939873624,5.845619867520006
2층,C블록,3,6,2층 C블록3열 6,0,2525,717,2층 C블록3열 6,2624.8264704547614,33.69823075101591,5.828828845330937
2층,C블록,3,7,2층 C블록3열 7,-51,2524,717,2층 C블록3열 5,2624.3601124845654,33.69767939873624,5.845619867520006
2층,C블록,3,8,2층 C블록3열 8,-102,2523,717,2층 C블록3열 4,2624.88514034424,33.67068513364826,5.887592840560436
2층,C블록,3,9,2층 C블록3열 9,-153,2522,717,2층 C블록3열 3,2626.4009594880977,33.617328398371114,5.953989635907456
2층,C블록,3,10,2층 C블록3열 10,-204,2522,717,2층 C블록3열 2,2629.8648254235427,33.52532227933538,6.039367642821373
2층,C블록,3,11,2층 C블록3열 11,-255,2520,717,2층 C블록3열 1,2632.397006532259,33.43239368875162,6.154716341454462
2층,D블록,3,1,2층 D블록3열 1,-409,2515,717,2층 B블록3열 11,2646.9973554954677,32.98518186128505,6.609507001410607
2층,D블록,3,2,2층 D블록3열 2,-462,2512,717,2층 B블록3열 10,2652.862039383126,32.794761476677834,6.80261562986652
2층,D블록,3,3,2층 D블록3열 3,-515,2509,717,2층 B블록3열 9,2659.77348659618,32.57867233681237,7.007581149125361
2층,D블록,3,4,2층 D블록3열 4,-568,2506,717,2층 B블록3열 8,2667.7235613908724,32.33775547835197,7.22200189241966
2층,D블록,3,5,2층 D블록3열 5,-621,2502,717,2층 B블록3열 7,2675.7679271566135,32.08383707958674,7.448586590730634
2층,D블록,3,6,2층 D블록3열 6,-674,2498,717,2층 B블록3열 6,2684.8405911711034,31.80645744592977,7.680468843584857
2층,D블록,3,7,2층 D블록3열 7,-727,2493,717,2층 B블록3열 5,2694.005753520211,31.516947752412232,7.9209082419410795
2층,A블록,6,1,2층 A블록6열 1,1843,2040,845,2층 E블록6열 19,2876.1561153734337,22.903421866960365,14.134655261632318
2층,A블록,6,2,2층 A블록6열 2,1809,2075,845,2층 E블록6열 18,2879.6060494449584,23.22149198498097,13.873568390287627
2층,D블록,3,10,2층 D블록3열 10,-885,2478,717,2층 B블록3열 2,2727.232663342092,30.529086294256913,8.642627955852609
2층,D블록,3,11,2층 D블록3열 11,-938,2473,717,2층 B블록3열 1,2740.376251539193,30.159231314678433,8.881212189115889
2층,E블록,3,1,2층 E블록3열 1,-1098,2390,717,2층 A블록3열 18,2726.131508199852,29.47376267560776,9.982781702215286
2층,E블록,3,2,2층 E블록3열 2,-1136,2349,717,2층 A블록3열 17,2705.9907612554775,29.430683520061297,10.378669014358731
2층,E블록,3,3,2층 E블록3열 3,-1175,2309,717,2층 A블록3열 16,2688.158291470203,29.342352456138798,10.777201248330341
2층,E블록,3,4,2층 E블록3열 4,-1213,2269,717,2층 A블록3열 15,2670.921002201301,29.235587040724567,11.17662845842423
2층,E블록,3,5,2층 E블록3열 5,-1251,2228,717,2층 A블록3열 14,2653.879047733713,29.10650452873996,11.586685215906458
2층,E블록,3,6,2층 E블록3열 6,-1289,2188,717,2층 A블록3열 13,2638.7409876681722,28.940471925344763,11.992455309100782
2층,E블록,3,7,2층 E블록3열 7,-1327,2148,717,2층 A블록3열 12,2624.6755990026654,28.74389472018698,12.399785883096834
2층,E블록,3,8,2층 E블록3열 8,-1365,2107,717,2층 A블록3열 11,2610.8931422024916,28.52184023772006,12.81529753066467
2층,E블록,3,9,2층 E블록3열 9,-1404,2067,717,2층 A블록3열 10,2599.57573461517,28.249631250533785,13.225156201805058
2층,E블록,3,10,2층 E블록3열 10,-1442,2027,717,2층 A블록3열 9,2588.8572768694685,27.958068345949663,13.630632930694052
2층,E블록,3,11,2층 E블록3열 11,-1480,1987,717,2층 A블록3열 8,2579.2747042531164,27.63482655877556,14.033237544053398
2층,E블록,3,12,2층 E블록3열 12,-1518,1946,717,2층 A블록3열 7,2570.083461679795,27.283754475067823,14.440119170286906
2층,E블록,3,13,2층 E블록3열 13,-1556,1906,717,2층 A블록3열 6,2562.822857709834,26.897345939652357,14.833638332556093
2층,E블록,3,14,2층 E블록3열 14,-1594,1866,717,2층 A블록3열 5,2556.732485028498,26.480381364389586,15.220812786301511
2층,E블록,3,15,2층 E블록3열 15,-1633,1825,717,2층 A블록3열 4,2551.7450891497765,26.021417350165876,15.60993589866445
2층,E블록,3,16,2층 E블록3열 16,-1671,1785,717,2층 A블록3열 3,2548.0492538410635,25.54528595600821,15.98079684196022
2층,E블록,3,17,2층 E블록3열 17,-1709,1745,717,2층 A블록3열 2,2545.5441461502883,25.041731100102517,16.34196444690175
2층,E블록,3,18,2층 E블록3열 18,-1747,1705,717,2층 A블록3열 1,2544.233283329184,24.512226761346472,16.692406279010754
2층,A블록,4,1,2층 A블록4열 1,1822,1771,760,2층 E블록4열 19,2652.117078863601,23.442897407071175,16.127485514347345
2층,A블록,4,2,2층 A블록4열 2,1785,1810,760,2층 E블록4열 18,2653.2856989024003,23.91697516136346,15.8138868402158
2층,A블록,4,3,2층 A블록4열 3,1747,1850,760,2층 E블록4열 17,2655.5807274492713,24.381802508578176,15.482697409560856
2층,A블록,4,4,2층 A블록4열 4,1709,1890,760,2층 E블록4열 16,2659.018803995188,24.82298687643167,15.142697579461071
2층,A블록,4,5,2층 A블록4열 5,1672,1929,760,2층 E블록4열 15,2663.498639008475,25.22866379015276,14.803631526452651
2층,A블록,4,6,2층 A블록4열 6,1634,1969,760,2층 E블록4열 14,2669.1790872850775,25.620052744494476,14.448950712471675
2층,A블록,4,7,2층 A블록4열 7,1597,2009,760,2층 E블록4열 13,2676.5817753246397,25.97241739251892,14.08967520427739
